SKU_id,product_name,product_category,seller_name,seller_id,price($),availability_status,average_rating,number_of_reviews,product_link,item_name,review_category,review_rating,review_title,review_text,review_date,recommended,positive_feedback,negative_feedback,reviewer_name,review_language,fulfilled_by,review_source
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,4.0,Samsung is a good phone at an affordable price.,Works really well so far.  Hope it continues to be reliable,10-04-2025,True,0.0,0.0,Judy A,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,No title,complicated to setup by yourself,05-12-2025,True,0.0,0.0,Dale,English,Walmart,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Truly a great investment,Of all my phones this one is my favorite. It's very easy to use,09-04-2025,No recommendation,0.0,0.0,Ffina,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,New phone Samsung a35,Awesome phone !! Great quality pictures and videos and sound,04-02-2025,True,0.0,0.0,Deem,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Good phone,Phone was easy to set up and processes data quickly.,9/21/2025,True,0.0,0.0,ThebestJohn,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,3.0,No title,very hard to navigate and way too many pop ups in apps. i prefer the A20 to this one.,11/18/2025,No recommendation,0.0,0.0,Barbara,English,Walmart,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Works great,Love it so far! Works well is fast and reliable. Qas a good upgrade!,11-10-2025,True,0.0,0.0,Kaila,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Great service,"I love the phone the price and how fast it works, I would recommend straight talk to anyone",11-11-2025,True,0.0,0.0,Stacy72,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,"Just a few details about the phone, great purchase","Nice, runs smooth, camera is good and lots of storage!",11-11-2025,True,0.0,0.0,JM79,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Easy transfer over from my old Nokia,"Great value for my money, easy setup and transfer over.",11/13/2025,True,0.0,0.0,Satisfied purchaser,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,A35 5G,I'm loving my new A35 5G phone! No complaints or issues with this phone. Very happy.,3/20/2025,True,0.0,0.0,Paul T,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,1.0,False advertising,Its description is black. Its not!!!,03-06-2025,False,0.0,0.0,Sherrie,English,Walmart,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,1.0,slow processing speed touch is not accurate either,slow slow slow slow slow slow wish I would have gotten another,05-04-2025,False,0.0,0.0,kindred,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,1.0,No title,Phone never activated prior to shipping! Online purchase! Phone completely useless! 😭,4/23/2025,False,0.0,0.0,Vicky,English,Walmart,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,3.0,Samsung Galaxy A35 5G,"Doesn't have a plug in for ear buds,I don't like the bIuetooth ones.",4/24/2025,True,0.0,0.0,D Mathias,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,4.0,Phone,Phone is great. Keeping the service going was a pain and took some time.,04-04-2025,No recommendation,0.0,0.0,Ron N,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Good phone,Bought for my Grandson who is an avid android guy lol. He loves it.,4/28/2025,True,0.0,0.0,1212,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,3.0,Could be better,Its supposed to be a 5G but only get 4G it a slower then my old one,3/17/2025,False,0.0,0.0,John247,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,5.0,Great phone,Love this device so many greay easy to use features,3/17/2025,True,0.0,0.0,Leeluu,English,unknown,bazaarvoice
5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,279.0,IN_STOCK,4.1,655,/ip/Straight-Talk-Samsung-Galaxy-A35-5G-Black-Prepaid-Smartphone-Locked-to-Straight-Talk/5298865371,"Straight Talk Samsung Galaxy A35 5G, Black - Prepaid Smartphone [Locked to Straight Talk]",Prepaid Android phones,4.0,Ehhh,"Phone is slow and glitchy, but for its price not bad",04-04-2025,No recommendation,0.0,0.0,Chris75,English,unknown,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,Great phone,"Great phone! I had no issues connecting it to my carrier. The color is beautiful, the screen size is perfect, and the battery easily lasted me about two days. Overall, very happy with this purchase.",11/18/2025,No recommendation,0.0,0.0,Adriel,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,great phone,like everything about it dislike nothing,1/16/2026,True,0.0,0.0,Jesse,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,Value for money,"Comes with cover,good quality phone for the price. value for money",11/13/2025,True,0.0,0.0,Benson,English,Walmart,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,No title,"Looking at the price, it's a good buy, I'm definitely buying again",02-03-2026,No recommendation,0.0,0.0,Lydia,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,No title,Nice phone for it's price,11/26/2025,True,0.0,0.0,Sahra,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,1.0,No title,Do not buy from this seller. i bought what was supposed to be a new phone for a christmas gift. It turns out the is already activated and they don't respond to calls or emails. I will be blasting negative review s about this company everywhere. I am also filling a complaint with the BBB.,05-09-2026,False,0.0,0.0,nichole,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,1.0,Disappointed!,"The phone itself is great! It was suppose to be unlocked, but when I took it to be activated I was told it was locked. This was a gift from Santa, so try to explain that to your child!!!",02-04-2026,False,0.0,0.0,Julie,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,1.0,No title,This phone is supposed to be gsm unlocked brand new. But the power botton doesn't work and it wont connect  to my sim,11/18/2025,False,0.0,0.0,Desiree,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,1.0,You get what you pay for..,"Even after following the setup prompts, my old phone number didn't/wouldn't transfer. Thank goodness for wifi, if not, I couldn't contact anyone.",01-11-2026,False,0.0,0.0,Elaine,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,1.0,No cell phone company will accept this phone,No cell company will add this phone to be on their plans! Waste of money!,02-06-2026,No recommendation,0.0,0.0,TwinningMom,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,Great value!,Great value for the price paid!,1/29/2026,True,0.0,0.0,David,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,No title,"Easy to use, just as described",9/18/2025,True,0.0,0.0,Michelle,English,Walmart,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,Motorola e 15,works well I like it.,1/24/2026,True,0.0,0.0,Nate,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,3.0,No title,a real deal.,03-10-2026,True,0.0,0.0,Greg,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,3.0,No title,liked the price,3/13/2026,No recommendation,0.0,0.0,vicki,English,Seller,bazaarvoice
16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",Cell Phones,Gotham Cells,4774B63055DE423D8BB399DD0AD29593,93.0,IN_STOCK,3.7,61,/ip/Motorola-Moto-E15-6-67-90Hz-Display-64GB-Storage-5200-mAh-Battery-GSM-Unlocked-Dual-SIM-International-Version-Smartphone-Brand-New/16899107729,"Motorola Moto E15 6.67"" 90Hz Display | 64GB Storage | 5200 mAh Battery | GSM Unlocked Dual SIM International Version Smartphone (Brand New)",All Samsung Galaxy Unlocked Phones,5.0,No title,Overall good value,12/28/2025,No recommendation,0.0,0.0,Josh,English,Seller,bazaarvoice
16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.5,273,/ip/ST-MOTOROLA-XT2519V-CDMA-LTE-GREEN-HANDSET-WALMART-POSA/16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,No title,I like the phone it's really good but I don't like the curved screen because it's hard to get anything on the edges,3/16/2026,True,0.0,0.0,Linda,English,Walmart,bazaarvoice
16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.5,273,/ip/ST-MOTOROLA-XT2519V-CDMA-LTE-GREEN-HANDSET-WALMART-POSA/16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Love my Motorola,Everything I need for a price I couldn't pass up. Easy switch from my old phone to this one. Performs perfect!,09-08-2025,True,0.0,0.0,Antonio c,English,unknown,bazaarvoice
16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.5,273,/ip/ST-MOTOROLA-XT2519V-CDMA-LTE-GREEN-HANDSET-WALMART-POSA/16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,1.0,No title,We received the phone but it was not activated before it left the store.  We cannot activate the phone.,12-08-2025,True,0.0,0.0,Joseph,English,Walmart,bazaarvoice
16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.5,273,/ip/ST-MOTOROLA-XT2519V-CDMA-LTE-GREEN-HANDSET-WALMART-POSA/16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,No title,Amazing phone so far for the price! Would 100% buy with straight talk and Walmart again beautiful phone 📱,11/18/2025,True,0.0,0.0,Mason,English,Walmart,bazaarvoice
16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.5,273,/ip/ST-MOTOROLA-XT2519V-CDMA-LTE-GREEN-HANDSET-WALMART-POSA/16624205172,"Straight Talk Motorola Moto Edge 2025, 5G, 256GB, Green - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,So far so good!,I am impressed with my Motorola edge! I am finding it very easy to use.,11/30/2025,True,0.0,0.0,AngelMarie,English,unknown,bazaarvoice
